"","country","year","item","r","n","survey","cc_rank"
"344","Hungary",2017,"sup_govaction_5",2,1564.74830347767,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"345","Hungary",2017,"sup_govaction_5",3,2172.08602727489,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"346","Hungary",2017,"sup_govaction_5",4,4164.19508383973,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"347","Hungary",2017,"sup_govaction_5",5,4616.98536353059,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"348","Iceland",2012,"gen_evncon_6",1,12.8942382111738,"ess_combo",42
"349","Iceland",2012,"gen_evncon_6",2,123.090308392336,"ess_combo",42
"350","Iceland",2012,"gen_evncon_6",3,244.35042068656,"ess_combo",42
"351","Iceland",2012,"gen_evncon_6",4,475.635219494778,"ess_combo",42
"352","Iceland",2012,"gen_evncon_6",5,726.093739239523,"ess_combo",42
"353","Iceland",2012,"gen_evncon_6",6,538.437962482855,"ess_combo",42
"354","Iceland",2017,"climate_chg_4",1,10.5219904135755,"ess8",42
"355","Iceland",2017,"climate_chg_4",2,10.8001192256766,"ess8",42
"356","Iceland",2017,"climate_chg_4",3,207.341629423322,"ess8",42
"357","Iceland",2017,"climate_chg_4",4,647.570164099334,"ess8",42
"358","Iceland",2017,"climate_tax_5",1,77.0942794301838,"ess8",42
"359","Iceland",2017,"climate_tax_5",2,179.014881234979,"ess8",42
"360","Iceland",2017,"climate_tax_5",3,209.566549174697,"ess8",42
"361","Iceland",2017,"climate_tax_5",4,295.883123065858,"ess8",42
"362","Iceland",2017,"climate_tax_5",5,105.535572967673,"ess8",42
"363","Iceland",2017,"gen_clicon_5",1,122.338260460717,"ess8",42
"364","Iceland",2017,"gen_clicon_5",2,482.176662934913,"ess8",42
"365","Iceland",2017,"gen_clicon_5",3,228.550265941418,"ess8",42
"366","Iceland",2017,"gen_clicon_5",4,33.6989224526414,"ess8",42
"367","Iceland",2017,"gen_clicon_5",5,5.87053235185741,"ess8",42
"368","Iceland",2017,"spe_indchge_11",1,41.5912195679266,"ess8",42
"369","Iceland",2017,"spe_indchge_11",2,12.6263884962906,"ess8",42
"370","Iceland",2017,"spe_indchge_11",3,35.1378378727786,"ess8",42
"371","Iceland",2017,"spe_indchge_11",4,37.6796078201711,"ess8",42
"372","Iceland",2017,"spe_indchge_11",5,26.6211289747981,"ess8",42
"373","Iceland",2017,"spe_indchge_11",6,83.1039345112386,"ess8",42
"374","Iceland",2017,"spe_indchge_11",7,62.611228121401,"ess8",42
"375","Iceland",2017,"spe_indchge_11",8,117.241553422623,"ess8",42
"376","Iceland",2017,"spe_indchge_11",9,192.442087486161,"ess8",42
"377","Iceland",2017,"spe_indchge_11",10,124.601962869586,"ess8",42
"378","Iceland",2017,"spe_indchge_11",11,139.322856328924,"ess8",42
"379","Iceland",2017,"spe_indchge_6",1,20.8709626042635,"ess8",42
"380","Iceland",2017,"spe_indchge_6",2,79.395240763355,"ess8",42
"381","Iceland",2017,"spe_indchge_6",3,247.069047091794,"ess8",42
"382","Iceland",2017,"spe_indchge_6",4,228.409342734656,"ess8",42
"383","Iceland",2017,"spe_indchge_6",5,254.288337828753,"ess8",42
"384","Iceland",2017,"spe_indchge_6",6,47.2531711804454,"ess8",42
"385","Iceland",2017,"sup_govaction_5",1,1039.25869533836,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"386","Iceland",2017,"sup_govaction_5",2,732.318262274247,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"387","Iceland",2017,"sup_govaction_5",3,1247.99269491315,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"388","Iceland",2017,"sup_govaction_5",4,2248.22997472291,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"389","Iceland",2017,"sup_govaction_5",5,2426.65918057948,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"390","Ireland",2011,"gen_evncon_6",1,123.22665337671,"ess_combo",42
"391","Ireland",2011,"gen_evncon_6",2,606.346181519174,"ess_combo",42
"392","Ireland",2011,"gen_evncon_6",3,1805.66351542989,"ess_combo",42
"393","Ireland",2011,"gen_evncon_6",4,3514.41537358754,"ess_combo",42
"394","Ireland",2011,"gen_evncon_6",5,7097.19501317229,"ess_combo",42
"395","Ireland",2011,"gen_evncon_6",6,5698.52852161086,"ess_combo",42
"396","Ireland",2017,"climate_chg_4",1,14.4443109442464,"ess8",42
"397","Ireland",2017,"climate_chg_4",2,95.5188317214246,"ess8",42
"398","Ireland",2017,"climate_chg_4",3,802.358179954776,"ess8",42
"399","Ireland",2017,"climate_chg_4",4,1797.61780537898,"ess8",42
"400","Ireland",2017,"climate_tax_5",1,685.871801149231,"ess8",42
"401","Ireland",2017,"climate_tax_5",2,676.55289042064,"ess8",42
"402","Ireland",2017,"climate_tax_5",3,448.705533501778,"ess8",42
"403","Ireland",2017,"climate_tax_5",4,742.251209001999,"ess8",42
"404","Ireland",2017,"climate_tax_5",5,160.285257859783,"ess8",42
"405","Ireland",2017,"gen_clicon_5",1,585.22756647187,"ess8",42
"406","Ireland",2017,"gen_clicon_5",2,1042.78606722102,"ess8",42
"407","Ireland",2017,"gen_clicon_5",3,820.996003318242,"ess8",42
"408","Ireland",2017,"gen_clicon_5",4,232.040867550942,"ess8",42
"409","Ireland",2017,"gen_clicon_5",5,55.4475176734782,"ess8",42
"410","Ireland",2017,"spe_indchge_11",1,47.5264429882477,"ess8",42
"411","Ireland",2017,"spe_indchge_11",2,11.6486379043829,"ess8",42
"412","Ireland",2017,"spe_indchge_11",3,31.2183493025695,"ess8",42
"413","Ireland",2017,"spe_indchge_11",4,50.7880612964696,"ess8",42
"414","Ireland",2017,"spe_indchge_11",5,66.1642638497172,"ess8",42
"415","Ireland",2017,"spe_indchge_11",6,220.392229289131,"ess8",42
"416","Ireland",2017,"spe_indchge_11",7,210.141428500393,"ess8",42
"417","Ireland",2017,"spe_indchge_11",8,419.350965034357,"ess8",42
"418","Ireland",2017,"spe_indchge_11",9,553.07733092172,"ess8",42
"419","Ireland",2017,"spe_indchge_11",10,377.881814109051,"ess8",42
"420","Ireland",2017,"spe_indchge_11",11,700.782057123551,"ess8",42
"421","Ireland",2017,"spe_indchge_6",1,32.1502409115708,"ess8",42
"422","Ireland",2017,"spe_indchge_6",2,149.568511445259,"ess8",42
"423","Ireland",2017,"spe_indchge_6",3,701.248004893906,"ess8",42
"424","Ireland",2017,"spe_indchge_6",4,729.204734577684,"ess8",42
"425","Ireland",2017,"spe_indchge_6",5,730.136624280402,"ess8",42
"426","Ireland",2017,"spe_indchge_6",6,409.566108560836,"ess8",42
"427","Ireland",2017,"sup_govaction_5",1,2567.35979736668,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"428","Ireland",2017,"sup_govaction_5",2,2955.95836206025,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"429","Ireland",2017,"sup_govaction_5",3,4431.60781710601,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"430","Ireland",2017,"sup_govaction_5",4,8127.95360411626,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"431","Ireland",2017,"sup_govaction_5",5,5502.81655499003,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"432","Israel",2010,"gen_evncon_6",1,126.262453800195,"ess_combo",42
"433","Israel",2010,"gen_evncon_6",2,491.410065235746,"ess_combo",42
"434","Israel",2010,"gen_evncon_6",3,1293.44655653755,"ess_combo",42
"435","Israel",2010,"gen_evncon_6",4,2640.90966119523,"ess_combo",42
"436","Israel",2010,"gen_evncon_6",5,4758.84789590976,"ess_combo",42
"437","Israel",2010,"gen_evncon_6",6,4602.81342831747,"ess_combo",42
"438","Israel",2016,"climate_chg_4",1,148.466715142765,"ess8",42
"439","Israel",2016,"climate_chg_4",2,136.470693812551,"ess8",42
"440","Israel",2016,"climate_chg_4",3,772.41292248502,"ess8",42
"441","Israel",2016,"climate_chg_4",4,1195.30464956723,"ess8",42
"442","Israel",2016,"climate_tax_5",1,538.295595335032,"ess8",42
"443","Israel",2016,"climate_tax_5",2,640.772310774104,"ess8",42
"444","Israel",2016,"climate_tax_5",3,571.160404340652,"ess8",42
"445","Israel",2016,"climate_tax_5",4,376.107822928182,"ess8",42
"446","Israel",2016,"climate_tax_5",5,180.138443668221,"ess8",42
"447","Israel",2016,"gen_clicon_5",1,368.126388941193,"ess8",42
"448","Israel",2016,"gen_clicon_5",2,663.141007796429,"ess8",42
"449","Israel",2016,"gen_clicon_5",3,660.00008416126,"ess8",42
"450","Israel",2016,"gen_clicon_5",4,554.864989450842,"ess8",42
"451","Israel",2016,"gen_clicon_5",5,253.136673860917,"ess8",42
"452","Israel",2016,"spe_indchge_11",1,137.762370138739,"ess8",42
"453","Israel",2016,"spe_indchge_11",2,25.2686482497032,"ess8",42
"454","Israel",2016,"spe_indchge_11",3,36.3987490221162,"ess8",42
"455","Israel",2016,"spe_indchge_11",4,56.1027370427296,"ess8",42
"456","Israel",2016,"spe_indchge_11",5,51.9974360315738,"ess8",42
"457","Israel",2016,"spe_indchge_11",6,198.829020878005,"ess8",42
"458","Israel",2016,"spe_indchge_11",7,139.33980562549,"ess8",42
"459","Israel",2016,"spe_indchge_11",8,234.559011351255,"ess8",42
"460","Israel",2016,"spe_indchge_11",9,341.707924616716,"ess8",42
"461","Israel",2016,"spe_indchge_11",10,326.88292077884,"ess8",42
"462","Israel",2016,"spe_indchge_11",11,885.302203996254,"ess8",42
"463","Israel",2016,"spe_indchge_6",1,288.176151817764,"ess8",42
"464","Israel",2016,"spe_indchge_6",2,196.541964042327,"ess8",42
"465","Israel",2016,"spe_indchge_6",3,545.207058186652,"ess8",42
"466","Israel",2016,"spe_indchge_6",4,779.409958550821,"ess8",42
"467","Israel",2016,"spe_indchge_6",5,393.15620798739,"ess8",42
"468","Israel",2016,"spe_indchge_6",6,304.547953057548,"ess8",42
"469","Israel",2016,"sup_govaction_5",1,3192.45511409434,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"470","Israel",2016,"sup_govaction_5",2,2719.44795378476,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"471","Israel",2016,"sup_govaction_5",3,3117.33069918804,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"472","Israel",2016,"sup_govaction_5",4,4178.52859414334,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"473","Israel",2016,"sup_govaction_5",5,5392.96694165321,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"474","Italy",2013,"gen_evncon_6",1,19.6698151671219,"ess_combo",42
"475","Italy",2013,"gen_evncon_6",2,62.1820024978122,"ess_combo",42
"476","Italy",2013,"gen_evncon_6",3,359.056045275559,"ess_combo",42
"477","Italy",2013,"gen_evncon_6",4,1523.46960081114,"ess_combo",42
"478","Italy",2013,"gen_evncon_6",5,2793.20147307818,"ess_combo",42
"479","Italy",2013,"gen_evncon_6",6,2878.00655578117,"ess_combo",42
"480","Italy",2017,"climate_chg_4",1,23.9302255785732,"ess8",42
"481","Italy",2017,"climate_chg_4",2,112.172831064212,"ess8",42
"482","Italy",2017,"climate_chg_4",3,908.001108154003,"ess8",42
"483","Italy",2017,"climate_chg_4",4,1481.5314358081,"ess8",42
"484","Italy",2017,"climate_tax_5",1,547.974958373841,"ess8",42
"485","Italy",2017,"climate_tax_5",2,652.079826580679,"ess8",42
"486","Italy",2017,"climate_tax_5",3,511.882405932387,"ess8",42
"487","Italy",2017,"climate_tax_5",4,470.550899844103,"ess8",42
"488","Italy",2017,"climate_tax_5",5,172.677496142917,"ess8",42
"489","Italy",2017,"gen_clicon_5",1,164.429414778319,"ess8",42
"490","Italy",2017,"gen_clicon_5",2,823.224788966981,"ess8",42
"491","Italy",2017,"gen_clicon_5",3,1012.54801455411,"ess8",42
"492","Italy",2017,"gen_clicon_5",4,386.19095827505,"ess8",42
"493","Italy",2017,"gen_clicon_5",5,153.244249772903,"ess8",42
"494","Italy",2017,"spe_indchge_11",1,19.9503288997296,"ess8",42
"495","Italy",2017,"spe_indchge_11",2,0.985916886005741,"ess8",42
"496","Italy",2017,"spe_indchge_11",3,12.6767074543528,"ess8",42
"497","Italy",2017,"spe_indchge_11",4,28.369490203707,"ess8",42
"498","Italy",2017,"spe_indchge_11",5,31.44080851585,"ess8",42
"499","Italy",2017,"spe_indchge_11",6,116.372356024859,"ess8",42
"500","Italy",2017,"spe_indchge_11",7,176.608210047476,"ess8",42
"501","Italy",2017,"spe_indchge_11",8,272.091356399532,"ess8",42
"502","Italy",2017,"spe_indchge_11",9,527.767829469602,"ess8",42
"503","Italy",2017,"spe_indchge_11",10,392.340491335781,"ess8",42
"504","Italy",2017,"spe_indchge_11",11,911.378375568314,"ess8",42
"505","Italy",2017,"spe_indchge_6",1,49.8115404259179,"ess8",42
"506","Italy",2017,"spe_indchge_6",2,120.393424911485,"ess8",42
"507","Italy",2017,"spe_indchge_6",3,521.770153551642,"ess8",42
"508","Italy",2017,"spe_indchge_6",4,742.839342405657,"ess8",42
"509","Italy",2017,"spe_indchge_6",5,589.897856104972,"ess8",42
"510","Italy",2017,"spe_indchge_6",6,527.629423486282,"ess8",42
"511","Italy",2017,"sup_govaction_5",1,2103.01286798227,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"512","Italy",2017,"sup_govaction_5",2,1963.72929868536,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"513","Italy",2017,"sup_govaction_5",3,3881.76264783395,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"514","Italy",2017,"sup_govaction_5",4,6264.02195593313,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"515","Italy",2017,"sup_govaction_5",5,7095.37166339494,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"516","Lithuania",2014,"gen_evncon_6",1,65.2166222633966,"ess_combo",42
"517","Lithuania",2014,"gen_evncon_6",2,326.125983675795,"ess_combo",42
"518","Lithuania",2014,"gen_evncon_6",3,1486.32864072038,"ess_combo",42
"519","Lithuania",2014,"gen_evncon_6",4,2199.65708577504,"ess_combo",42
"520","Lithuania",2014,"gen_evncon_6",5,3085.04143894149,"ess_combo",42
"521","Lithuania",2014,"gen_evncon_6",6,2637.34191627782,"ess_combo",42
"522","Lithuania",2017,"climate_chg_4",1,143.073282202323,"ess8",42
"523","Lithuania",2017,"climate_chg_4",2,88.6363913563439,"ess8",42
"524","Lithuania",2017,"climate_chg_4",3,907.809688119375,"ess8",42
"525","Lithuania",2017,"climate_chg_4",4,931.237626458207,"ess8",42
"526","Lithuania",2017,"climate_tax_5",1,435.604478656274,"ess8",42
"527","Lithuania",2017,"climate_tax_5",2,429.986863465924,"ess8",42
"528","Lithuania",2017,"climate_tax_5",3,480.823148327914,"ess8",42
"529","Lithuania",2017,"climate_tax_5",4,377.649003971443,"ess8",42
"530","Lithuania",2017,"climate_tax_5",5,182.404901864242,"ess8",42
"531","Lithuania",2017,"gen_clicon_5",1,137.309435044514,"ess8",42
"532","Lithuania",2017,"gen_clicon_5",2,468.255762721993,"ess8",42
"533","Lithuania",2017,"gen_clicon_5",3,965.991631572355,"ess8",42
"534","Lithuania",2017,"gen_clicon_5",4,424.3905310048,"ess8",42
"535","Lithuania",2017,"gen_clicon_5",5,104.592063407715,"ess8",42
"536","Lithuania",2017,"spe_indchge_11",1,20.1023096425398,"ess8",42
"537","Lithuania",2017,"spe_indchge_11",2,5.24017646944119,"ess8",42
"538","Lithuania",2017,"spe_indchge_11",3,15.1370056722439,"ess8",42
"539","Lithuania",2017,"spe_indchge_11",4,32.1769931801995,"ess8",42
"540","Lithuania",2017,"spe_indchge_11",5,30.8179462555651,"ess8",42
"541","Lithuania",2017,"spe_indchge_11",6,120.838133912147,"ess8",42
"542","Lithuania",2017,"spe_indchge_11",7,152.940008353668,"ess8",42
"543","Lithuania",2017,"spe_indchge_11",8,241.193424862103,"ess8",42
"544","Lithuania",2017,"spe_indchge_11",9,394.524529407633,"ess8",42
"545","Lithuania",2017,"spe_indchge_11",10,386.838846382989,"ess8",42
"546","Lithuania",2017,"spe_indchge_11",11,614.809974296316,"ess8",42
"547","Lithuania",2017,"spe_indchge_6",1,29.8251084135834,"ess8",42
"548","Lithuania",2017,"spe_indchge_6",2,110.927682078383,"ess8",42
"549","Lithuania",2017,"spe_indchge_6",3,581.676163439472,"ess8",42
"550","Lithuania",2017,"spe_indchge_6",4,644.265958004816,"ess8",42
"551","Lithuania",2017,"spe_indchge_6",5,390.00029299572,"ess8",42
"552","Lithuania",2017,"spe_indchge_6",6,304.497561276797,"ess8",42
"553","Lithuania",2017,"sup_govaction_5",1,1344.60277854684,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"554","Lithuania",2017,"sup_govaction_5",2,2109.94315749988,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"555","Lithuania",2017,"sup_govaction_5",3,4356.80013878338,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"556","Lithuania",2017,"sup_govaction_5",4,5369.21901503955,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"557","Lithuania",2017,"sup_govaction_5",5,4225.084422932,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"558","Netherlands",2010,"gen_evncon_6",1,106.814882075755,"ess_combo",42
"559","Netherlands",2010,"gen_evncon_6",2,323.607356762114,"ess_combo",42
"560","Netherlands",2010,"gen_evncon_6",3,874.876805869636,"ess_combo",42
"561","Netherlands",2010,"gen_evncon_6",4,4210.54680371091,"ess_combo",42
"562","Netherlands",2010,"gen_evncon_6",5,7563.791864147,"ess_combo",42
"563","Netherlands",2010,"gen_evncon_6",6,3438.57935825524,"ess_combo",42
"564","Netherlands",2016,"climate_chg_4",1,16.2028751441187,"ess8",42
"565","Netherlands",2016,"climate_chg_4",2,45.0642472713033,"ess8",42
"566","Netherlands",2016,"climate_chg_4",3,477.984820536397,"ess8",42
"567","Netherlands",2016,"climate_chg_4",4,1132.1277189736,"ess8",42
"568","Netherlands",2016,"climate_tax_5",1,262.790383566394,"ess8",42
"569","Netherlands",2016,"climate_tax_5",2,392.413387461158,"ess8",42
"570","Netherlands",2016,"climate_tax_5",3,321.525805762659,"ess8",42
"571","Netherlands",2016,"climate_tax_5",4,535.707565267604,"ess8",42
"572","Netherlands",2016,"climate_tax_5",5,136.663566343279,"ess8",42
"573","Netherlands",2016,"gen_clicon_5",1,201.52326061453,"ess8",42
"574","Netherlands",2016,"gen_clicon_5",2,826.346641707985,"ess8",42
"575","Netherlands",2016,"gen_clicon_5",3,493.126822136495,"ess8",42
"576","Netherlands",2016,"gen_clicon_5",4,130.635682730729,"ess8",42
"577","Netherlands",2016,"gen_clicon_5",5,21.7726140169393,"ess8",42
"578","Netherlands",2016,"spe_indchge_11",1,28.355031427702,"ess8",42
"579","Netherlands",2016,"spe_indchge_11",2,6.58241824522772,"ess8",42
"580","Netherlands",2016,"spe_indchge_11",3,29.8740507843359,"ess8",42
"581","Netherlands",2016,"spe_indchge_11",4,57.2164024223982,"ess8",42
"582","Netherlands",2016,"spe_indchge_11",5,60.7607811198929,"ess8",42
"583","Netherlands",2016,"spe_indchge_11",6,101.774309769079,"ess8",42
"584","Netherlands",2016,"spe_indchge_11",7,120.967030170108,"ess8",42
"585","Netherlands",2016,"spe_indchge_11",8,216.207117176875,"ess8",42
"586","Netherlands",2016,"spe_indchge_11",9,487.605281726823,"ess8",42
"587","Netherlands",2016,"spe_indchge_11",10,293.170775765468,"ess8",42
"588","Netherlands",2016,"spe_indchge_11",11,269.87914322636,"ess8",42
"589","Netherlands",2016,"spe_indchge_6",1,24.3043128651897,"ess8",42
"590","Netherlands",2016,"spe_indchge_6",2,95.191891285433,"ess8",42
"591","Netherlands",2016,"spe_indchge_6",3,355.908722054608,"ess8",42
"592","Netherlands",2016,"spe_indchge_6",4,651.153050974923,"ess8",42
"593","Netherlands",2016,"spe_indchge_6",5,358.99495750249,"ess8",42
"594","Netherlands",2016,"spe_indchge_6",6,191.902805622988,"ess8",42
"595","Netherlands",2016,"sup_govaction_5",1,1150.355951134,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"596","Netherlands",2016,"sup_govaction_5",2,1515.47517951938,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"597","Netherlands",2016,"sup_govaction_5",3,2461.17344393603,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"598","Netherlands",2016,"sup_govaction_5",4,5773.74515823472,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"599","Netherlands",2016,"sup_govaction_5",5,3860.14226646905,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",42
"600","Norway",2009,"gen_evncon_6",1,73.6180767326384,"ess_combo",42
"601","Norway",2009,"gen_evncon_6",2,609.774613212823,"ess_combo",42
"602","Norway",2009,"gen_evncon_6",3,1939.1738694671,"ess_combo",42
"603","Norway",2009,"gen_evncon_6",4,3173.41272845295,"ess_combo",42
"604","Norway",2009,"gen_evncon_6",5,5433.53954473657,"ess_combo",42
"605","Norway",2009,"gen_evncon_6",6,2594.95159543264,"ess_combo",42
"606","Norway",2016,"climate_chg_4",1,16.0200324065128,"ess8",42
"607","Norway",2016,"climate_chg_4",2,88.9850283296672,"ess8",42
"608","Norway",2016,"climate_chg_4",3,675.189861880881,"ess8",42
"609","Norway",2016,"climate_chg_4",4,761.786800652467,"ess8",42
"610","Norway",2016,"climate_tax_5",1,179.154613242876,"ess8",42
